season,athlete_id,athlete_display_name,team_id,ncaa_id_team,standardized_team_name,team,possible_team_name,team_state_long,team_state,conference_short_name,conference_name,groups_id_wehoop_espn,games_played,first_game,last_game
2026,5311539,Cearah Parchment,356,301,Illinois,Illinois,Illinois,Illinois,IL,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5311535,Destiny Jackson,356,301,Illinois,Illinois,Illinois,Illinois,IL,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5311536,Erica Finney,356,301,Illinois,Illinois,Illinois,Illinois,IL,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5243328,Gisela Segura,356,301,Illinois,Illinois,Illinois,Illinois,IL,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5175679,Gretchen Dolan,356,301,Illinois,Illinois,Illinois,Illinois,IL,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5240170,Hayven Smith,356,301,Illinois,Illinois,Illinois,Illinois,IL,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5240167,Irene Noya Catoira,356,301,Illinois,Illinois,Illinois,Illinois,IL,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5174271,Jasmine Brown-Hagger,356,301,Illinois,Illinois,Illinois,Illinois,IL,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5175473,Lety Vasconcelos,356,301,Illinois,Illinois,Illinois,Illinois,IL,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5174765,Maddie Webber,356,301,Illinois,Illinois,Illinois,Illinois,IL,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5311537,Manuella Alves,356,301,Illinois,Illinois,Illinois,Illinois,IL,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5240168,Mia Zenere,356,301,Illinois,Illinois,Illinois,Illinois,IL,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5311538,Naomi Benson,356,301,Illinois,Illinois,Illinois,Illinois,IL,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5239057,Chloe Spreen,84,306,Indiana,Indiana,Indiana,Indiana,IN,Big Ten,Big Ten Conference,7,25,2025-11-04,2026-02-08
2026,5174435,Edessa Noyan,84,306,Indiana,Indiana,Indiana,Indiana,IN,Big Ten,Big Ten Conference,7,25,2025-11-04,2026-02-08
2026,5240173,Faith Wiseman,84,306,Indiana,Indiana,Indiana,Indiana,IN,Big Ten,Big Ten Conference,7,25,2025-11-04,2026-02-08
2026,5311542,Jade Ondineme,84,306,Indiana,Indiana,Indiana,Indiana,IN,Big Ten,Big Ten Conference,7,25,2025-11-04,2026-02-08
2026,5109749,Jerni Kiaku,84,306,Indiana,Indiana,Indiana,Indiana,IN,Big Ten,Big Ten Conference,7,25,2025-11-04,2026-02-08
2026,5175680,Lenée Beaumont,84,306,Indiana,Indiana,Indiana,Indiana,IN,Big Ten,Big Ten Conference,7,25,2025-11-04,2026-02-08
2026,5311541,Maya Makalusky,84,306,Indiana,Indiana,Indiana,Indiana,IN,Big Ten,Big Ten Conference,7,25,2025-11-04,2026-02-08
2026,5311540,Nevaeh Caffey,84,306,Indiana,Indiana,Indiana,Indiana,IN,Big Ten,Big Ten Conference,7,25,2025-11-04,2026-02-08
2026,5239065,Phoenix Stotijn,84,306,Indiana,Indiana,Indiana,Indiana,IN,Big Ten,Big Ten Conference,7,25,2025-11-04,2026-02-08
2026,4688629,Shay Ciezki,84,306,Indiana,Indiana,Indiana,Indiana,IN,Big Ten,Big Ten Conference,7,25,2025-11-04,2026-02-08
2026,5240172,Sydney Fenn,84,306,Indiana,Indiana,Indiana,Indiana,IN,Big Ten,Big Ten Conference,7,25,2025-11-04,2026-02-08
2026,5240171,Valentyna Kadlecova,84,306,Indiana,Indiana,Indiana,Indiana,IN,Big Ten,Big Ten Conference,7,25,2025-11-04,2026-02-08
2026,5239703,Zania Socka-Nguemen,84,306,Indiana,Indiana,Indiana,Indiana,IN,Big Ten,Big Ten Conference,7,25,2025-11-04,2026-02-08
2026,5329885,Zoe Jackson,84,306,Indiana,Indiana,Indiana,Indiana,IN,Big Ten,Big Ten Conference,7,12,2025-12-29,2026-02-08
2026,5311543,Addie Deal,2294,312,Iowa,Iowa,Iowa,Iowa,IA,Big Ten,Big Ten Conference,7,23,2025-11-03,2026-02-05
2026,5240175,Ava Heiden,2294,312,Iowa,Iowa,Iowa,Iowa,IA,Big Ten,Big Ten Conference,7,23,2025-11-03,2026-02-05
2026,5240177,Callie Levin,2294,312,Iowa,Iowa,Iowa,Iowa,IA,Big Ten,Big Ten Conference,7,23,2025-11-03,2026-02-05
2026,5238283,Chazadi Wright,2294,312,Iowa,Iowa,Iowa,Iowa,IA,Big Ten,Big Ten Conference,7,23,2025-11-03,2026-02-05
2026,5239475,Emely Rodriguez,2294,312,Iowa,Iowa,Iowa,Iowa,IA,Big Ten,Big Ten Conference,7,23,2025-11-03,2026-02-05
2026,4682968,Hannah Stuelke,2294,312,Iowa,Iowa,Iowa,Iowa,IA,Big Ten,Big Ten Conference,7,23,2025-11-03,2026-02-05
2026,4858658,Jada Gyamfi,2294,312,Iowa,Iowa,Iowa,Iowa,IA,Big Ten,Big Ten Conference,7,23,2025-11-03,2026-02-05
2026,5311544,Journey Houston,2294,312,Iowa,Iowa,Iowa,Iowa,IA,Big Ten,Big Ten Conference,7,23,2025-11-03,2026-02-05
2026,5175682,Kennise Johnson,2294,312,Iowa,Iowa,Iowa,Iowa,IA,Big Ten,Big Ten Conference,7,23,2025-11-03,2026-02-05
2026,4433985,Kylie Feuerbach,2294,312,Iowa,Iowa,Iowa,Iowa,IA,Big Ten,Big Ten Conference,7,23,2025-11-03,2026-02-05
2026,5311545,Layla Hays,2294,312,Iowa,Iowa,Iowa,Iowa,IA,Big Ten,Big Ten Conference,7,23,2025-11-03,2026-02-05
2026,4858677,Taylor McCabe,2294,312,Iowa,Iowa,Iowa,Iowa,IA,Big Ten,Big Ten Conference,7,23,2025-11-03,2026-02-05
2026,5240174,Taylor Stremlow,2294,312,Iowa,Iowa,Iowa,Iowa,IA,Big Ten,Big Ten Conference,7,23,2025-11-03,2026-02-05
2026,5240178,Teagan Mallegni,2294,312,Iowa,Iowa,Iowa,Iowa,IA,Big Ten,Big Ten Conference,7,23,2025-11-03,2026-02-05
2026,5311551,Addi Mack,120,392,Maryland,Maryland,Maryland,Maryland,MD,Big Ten,Big Ten Conference,7,25,2025-11-03,2026-02-07
2026,5240179,Ava McKennie,120,392,Maryland,Maryland,Maryland,Maryland,MD,Big Ten,Big Ten Conference,7,25,2025-11-03,2026-02-07
2026,5240182,Breanna Williams,120,392,Maryland,Maryland,Maryland,Maryland,MD,Big Ten,Big Ten Conference,7,25,2025-11-03,2026-02-07
2026,5107845,Bri McDaniel,120,392,Maryland,Maryland,Maryland,Maryland,MD,Big Ten,Big Ten Conference,7,25,2025-11-03,2026-02-07
2026,5240181,Isimenme Ozzy-Momodu,120,392,Maryland,Maryland,Maryland,Maryland,MD,Big Ten,Big Ten Conference,7,25,2025-11-03,2026-02-07
2026,4618080,Kaylene Smikle,120,392,Maryland,Maryland,Maryland,Maryland,MD,Big Ten,Big Ten Conference,7,25,2025-11-03,2026-02-07
2026,5240180,Kyndal Walker,120,392,Maryland,Maryland,Maryland,Maryland,MD,Big Ten,Big Ten Conference,7,25,2025-11-03,2026-02-07
2026,5311550,Lea Bartelme,120,392,Maryland,Maryland,Maryland,Maryland,MD,Big Ten,Big Ten Conference,7,25,2025-11-03,2026-02-07
2026,5311552,Marya Boiko,120,392,Maryland,Maryland,Maryland,Maryland,MD,Big Ten,Big Ten Conference,7,25,2025-11-03,2026-02-07
2026,4433737,Mir McLean,120,392,Maryland,Maryland,Maryland,Maryland,MD,Big Ten,Big Ten Conference,7,25,2025-11-03,2026-02-07
2026,5311553,Nicole Fritea,120,392,Maryland,Maryland,Maryland,Maryland,MD,Big Ten,Big Ten Conference,7,25,2025-11-03,2026-02-07
2026,5174408,Oluchi Okananwa,120,392,Maryland,Maryland,Maryland,Maryland,MD,Big Ten,Big Ten Conference,7,25,2025-11-03,2026-02-07
2026,5311549,Rainey Welson,120,392,Maryland,Maryland,Maryland,Maryland,MD,Big Ten,Big Ten Conference,7,25,2025-11-03,2026-02-07
2026,4433542,Saylor Poffenbarger,120,392,Maryland,Maryland,Maryland,Maryland,MD,Big Ten,Big Ten Conference,7,25,2025-11-03,2026-02-07
2026,5107834,Yarden Garzon,120,392,Maryland,Maryland,Maryland,Maryland,MD,Big Ten,Big Ten Conference,7,25,2025-11-03,2026-02-07
2026,5240187,Aaiyanna Dunbar,130,418,Michigan,Michigan,Michigan,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,4711798,Ally VanTimmeren,130,418,Michigan,Michigan,Michigan,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,4698726,Alyssa Crockett,130,418,Michigan,Michigan,Michigan,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5176903,Ashley Sofilkanich,130,418,Michigan,Michigan,Michigan,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5109820,Brooke Quarles Daniels,130,418,Michigan,Michigan,Michigan,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5311556,Ciara Byars,130,418,Michigan,Michigan,Michigan,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5311555,Jessica Fields,130,418,Michigan,Michigan,Michigan,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5239705,Kendall Dudley,130,418,Michigan,Michigan,Michigan,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5175688,Macy Brown,130,418,Michigan,Michigan,Michigan,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5311557,McKenzie Mathurin,130,418,Michigan,Michigan,Michigan,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5240184,Mila Holloway,130,418,Michigan,Michigan,Michigan,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5240183,Olivia Olson,130,418,Michigan,Michigan,Michigan,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5240185,Syla Swords,130,418,Michigan,Michigan,Michigan,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5240186,Te'Yala Delfosse,130,418,Michigan,Michigan,Michigan,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,4858662,Abbey Kimball,127,416,Michigan State,Michigan State,Michigan St.,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-07
2026,5311565,Amy Terrian,127,416,Michigan State,Michigan State,Michigan St.,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-07
2026,5311566,Anna Terrian,127,416,Michigan State,Michigan State,Michigan St.,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-07
2026,5108531,Emma Shumate,127,416,Michigan State,Michigan State,Michigan St.,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-07
2026,5105731,Grace VanSlooten,127,416,Michigan State,Michigan State,Michigan St.,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-07
2026,5240191,Inés Sotelo,127,416,Michigan State,Michigan State,Michigan St.,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-07
2026,4899051,Isaline Alexander,127,416,Michigan State,Michigan State,Michigan St.,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-07
2026,4858671,Jalyn Brown,127,416,Michigan State,Michigan State,Michigan St.,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-07
2026,5311563,Jordan Ode,127,416,Michigan State,Michigan State,Michigan St.,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-07
2026,5240192,Juliann Woodard,127,416,Michigan State,Michigan State,Michigan St.,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-07
2026,5175696,Kennedy Blair,127,416,Michigan State,Michigan State,Michigan St.,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-07
2026,5107687,Marah Dykstra,127,416,Michigan State,Michigan State,Michigan St.,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-07
2026,5175721,Rashunda Jones,127,416,Michigan State,Michigan State,Michigan St.,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-07
2026,5311564,Sara Sambolic,127,416,Michigan State,Michigan State,Michigan St.,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-07
2026,5107854,Theryn Hallock,127,416,Michigan State,Michigan State,Michigan St.,Michigan,MI,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-07
2026,4682766,Amaya Battle,135,428,Minnesota,Minnesota,Minnesota,Minnesota,MN,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,4898995,Brylee Glenn,135,428,Minnesota,Minnesota,Minnesota,Minnesota,MN,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5175699,Brynn Senden,135,428,Minnesota,Minnesota,Minnesota,Minnesota,MN,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,4595843,Finau Tonga,135,428,Minnesota,Minnesota,Minnesota,Minnesota,MN,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5175701,Grace Grocholski,135,428,Minnesota,Minnesota,Minnesota,Minnesota,MN,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5175700,Kennedy Klick,135,428,Minnesota,Minnesota,Minnesota,Minnesota,MN,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5311570,Makena Christian,135,428,Minnesota,Minnesota,Minnesota,Minnesota,MN,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,4858655,Mallory Heyer,135,428,Minnesota,Minnesota,Minnesota,Minnesota,MN,Big Ten,Big Ten Conference,7,21,2025-11-04,2026-01-28
2026,4858666,Mara Braun,135,428,Minnesota,Minnesota,Minnesota,Minnesota,MN,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5108516,Niamya Holloway,135,428,Minnesota,Minnesota,Minnesota,Minnesota,MN,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,4898385,Sophie Hart,135,428,Minnesota,Minnesota,Minnesota,Minnesota,MN,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5175689,Taylor Woodson,135,428,Minnesota,Minnesota,Minnesota,Minnesota,MN,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5240193,Tori McKinney,135,428,Minnesota,Minnesota,Minnesota,Minnesota,MN,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,4898426,Tracey Bershers,135,428,Minnesota,Minnesota,Minnesota,Minnesota,MN,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5311569,Zoey Bershers,135,428,Minnesota,Minnesota,Minnesota,Minnesota,MN,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5311590,Alanna Neale,158,463,Nebraska,Nebraska,Nebraska,Nebraska,NE,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-07
2026,4683053,Allison Weidner,158,463,Nebraska,Nebraska,Nebraska,Nebraska,NE,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-07
2026,5240196,Amiah Hargrove,158,463,Nebraska,Nebraska,Nebraska,Nebraska,NE,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-07
2026,5240195,Britt Prince,158,463,Nebraska,Nebraska,Nebraska,Nebraska,NE,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-07
2026,5108518,Callin Hake,158,463,Nebraska,Nebraska,Nebraska,Nebraska,NE,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-07
2026,5243562,Claire Johnson,158,463,Nebraska,Nebraska,Nebraska,Nebraska,NE,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-07
2026,5106158,Eliza Maupin,158,463,Nebraska,Nebraska,Nebraska,Nebraska,NE,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-07
2026,5175687,Emily Fisher,158,463,Nebraska,Nebraska,Nebraska,Nebraska,NE,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-07
2026,4611769,Hailey Weaver,158,463,Nebraska,Nebraska,Nebraska,Nebraska,NE,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-07
2026,5175709,Jessica Petrie,158,463,Nebraska,Nebraska,Nebraska,Nebraska,NE,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-07
2026,5240194,Kennadi Williams,158,463,Nebraska,Nebraska,Nebraska,Nebraska,NE,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-07
2026,5175708,Logan Nissley,158,463,Nebraska,Nebraska,Nebraska,Nebraska,NE,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-07
2026,5175710,Natalie Potts,158,463,Nebraska,Nebraska,Nebraska,Nebraska,NE,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-07
2026,5240197,Petra Bozan,158,463,Nebraska,Nebraska,Nebraska,Nebraska,NE,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-07
2026,5239679,Ava Watson,194,518,Ohio State,Ohio State,Ohio St.,Ohio,OH,Big Ten,Big Ten Conference,7,25,2025-11-09,2026-02-08
2026,5311598,Bryn Martin,194,518,Ohio State,Ohio State,Ohio St.,Ohio,OH,Big Ten,Big Ten Conference,7,25,2025-11-09,2026-02-08
2026,5105729,Chance Gray,194,518,Ohio State,Ohio State,Ohio St.,Ohio,OH,Big Ten,Big Ten Conference,7,25,2025-11-09,2026-02-08
2026,5311597,Dasha Biriuk,194,518,Ohio State,Ohio State,Ohio St.,Ohio,OH,Big Ten,Big Ten Conference,7,25,2025-11-09,2026-02-08
2026,5239681,Ella Hobbs,194,518,Ohio State,Ohio State,Ohio St.,Ohio,OH,Big Ten,Big Ten Conference,7,25,2025-11-09,2026-02-08
2026,5239680,Elsa Lemmilä,194,518,Ohio State,Ohio State,Ohio St.,Ohio,OH,Big Ten,Big Ten Conference,7,25,2025-11-09,2026-02-08
2026,5239683,Jaloni Cambridge,194,518,Ohio State,Ohio State,Ohio St.,Ohio,OH,Big Ten,Big Ten Conference,7,25,2025-11-09,2026-02-08
2026,5105435,Kennedy Cambridge,194,518,Ohio State,Ohio State,Ohio St.,Ohio,OH,Big Ten,Big Ten Conference,7,25,2025-11-09,2026-02-08
2026,5239069,Kylee Kitts,194,518,Ohio State,Ohio State,Ohio St.,Ohio,OH,Big Ten,Big Ten Conference,7,25,2025-11-09,2026-02-08
2026,5239682,Seini Henry,194,518,Ohio State,Ohio State,Ohio St.,Ohio,OH,Big Ten,Big Ten Conference,7,25,2025-11-09,2026-02-08
2026,5106223,T'yana Todd,194,518,Ohio State,Ohio State,Ohio St.,Ohio,OH,Big Ten,Big Ten Conference,7,25,2025-11-09,2026-02-08
2026,5106169,Amina Muhammad,2483,529,Oregon,Oregon,Oregon,Oregon,OR,Big Ten,Big Ten Conference,7,26,2025-11-03,2026-02-08
2026,5175967,Ari Long,2483,529,Oregon,Oregon,Oregon,Oregon,OR,Big Ten,Big Ten Conference,7,26,2025-11-03,2026-02-08
2026,5105766,Astera Tuhina,2483,529,Oregon,Oregon,Oregon,Oregon,OR,Big Ten,Big Ten Conference,7,26,2025-11-03,2026-02-08
2026,5239701,Avary Cain,2483,529,Oregon,Oregon,Oregon,Oregon,OR,Big Ten,Big Ten Conference,7,26,2025-11-03,2026-02-08
2026,5240203,Ehis Etute,2483,529,Oregon,Oregon,Oregon,Oregon,OR,Big Ten,Big Ten Conference,7,26,2025-11-03,2026-02-08
2026,5109410,Elisa Mevius,2483,529,Oregon,Oregon,Oregon,Oregon,OR,Big Ten,Big Ten Conference,7,26,2025-11-03,2026-02-08
2026,5175892,Filippa Tilliander,2483,529,Oregon,Oregon,Oregon,Oregon,OR,Big Ten,Big Ten Conference,7,26,2025-11-03,2026-02-08
2026,5311616,Janiyah Williams,2483,529,Oregon,Oregon,Oregon,Oregon,OR,Big Ten,Big Ten Conference,7,26,2025-11-03,2026-02-08
2026,5240202,Katie Fiso,2483,529,Oregon,Oregon,Oregon,Oregon,OR,Big Ten,Big Ten Conference,7,26,2025-11-03,2026-02-08
2026,4858655,Mallory Heyer,2483,529,Oregon,Oregon,Oregon,Oregon,OR,Big Ten,Big Ten Conference,7,4,2026-01-28,2026-02-08
2026,5107484,Mia Jacobs,2483,529,Oregon,Oregon,Oregon,Oregon,OR,Big Ten,Big Ten Conference,7,26,2025-11-03,2026-02-08
2026,5124668,Sammie Wagner,2483,529,Oregon,Oregon,Oregon,Oregon,OR,Big Ten,Big Ten Conference,7,26,2025-11-03,2026-02-08
2026,5311617,Sara Barhoum,2483,529,Oregon,Oregon,Oregon,Oregon,OR,Big Ten,Big Ten Conference,7,26,2025-11-03,2026-02-08
2026,5175894,Sarah Rambus,2483,529,Oregon,Oregon,Oregon,Oregon,OR,Big Ten,Big Ten Conference,7,26,2025-11-03,2026-02-08
2026,5175891,Sofia Bell,2483,529,Oregon,Oregon,Oregon,Oregon,OR,Big Ten,Big Ten Conference,7,26,2025-11-03,2026-02-08
2026,5175937,Amanda Muse,26,110,UCLA,UCLA,Ucla,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,4433411,Angela Dugalić,26,110,UCLA,UCLA,Ucla,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5239702,Charlisse Leger-Walker,26,110,UCLA,UCLA,Ucla,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5311744,Christina Karamouzi,26,110,UCLA,UCLA,Ucla,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,4858656,Gabriela Jaquez,26,110,UCLA,UCLA,Ucla,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,4898898,Gianna Kneepkens,26,110,UCLA,UCLA,Ucla,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,4565505,Kiki Rice,26,110,UCLA,UCLA,Ucla,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5105737,Lauren Betts,26,110,UCLA,UCLA,Ucla,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5311745,Lena Bilić,26,110,UCLA,UCLA,Ucla,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5127965,Megan Grant,26,110,UCLA,UCLA,Ucla,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5311746,Sienna Betts,26,110,UCLA,UCLA,Ucla,California,CA,Big Ten,Big Ten Conference,7,23,2025-11-06,2026-02-08
2026,5105734,Timea Gardiner,26,110,UCLA,UCLA,Ucla,California,CA,Big Ten,Big Ten Conference,7,23,2025-11-06,2026-02-08
2026,5239667,Brooklyn Shamblin,30,657,USC,USC,Southern California,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5241566,Dayana Mendes,30,657,USC,USC,Southern California,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5311753,Gerda Raulusaityte,30,657,USC,USC,Southern California,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5311754,Jazzy Davidson,30,657,USC,USC,Southern California,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5175946,JuJu Watkins,30,657,USC,USC,Southern California,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,4698730,Kara Dunn,30,657,USC,USC,Southern California,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5239665,Kennedy Smith,30,657,USC,USC,Southern California,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5239663,Laura Williams,30,657,USC,USC,Southern California,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,4565506,Londynn Jones,30,657,USC,USC,Southern California,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5175945,Malia Samuels,30,657,USC,USC,Southern California,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5239662,Rian Forestier,30,657,USC,USC,Southern California,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5331305,Sitaya Fagan,30,657,USC,USC,Southern California,California,CA,Big Ten,Big Ten Conference,7,9,2026-01-11,2026-02-08
2026,5239661,Vivian Iwuchukwu,30,657,USC,USC,Southern California,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5174256,Yakiya Milton,30,657,USC,USC,Southern California,California,CA,Big Ten,Big Ten Conference,7,24,2025-11-04,2026-02-08
2026,5239666,Avery Howell,264,756,Washington,Washington,Washington,Washington,WA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5311756,Brynn McGaughy,264,756,Washington,Washington,Washington,Washington,WA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5175966,Chloe Briggs,264,756,Washington,Washington,Washington,Washington,WA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5311755,Daniella McLean,264,756,Washington,Washington,Washington,Washington,WA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5240010,Devin Coppinger,264,756,Washington,Washington,Washington,Washington,WA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5105756,Elle Ladine,264,756,Washington,Washington,Washington,Washington,WA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5105753,Hannah Stines,264,756,Washington,Washington,Washington,Washington,WA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5311757,Nina Cain,264,756,Washington,Washington,Washington,Washington,WA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5175968,Olivia Anderson,264,756,Washington,Washington,Washington,Washington,WA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5175965,Sayvia Sellers,264,756,Washington,Washington,Washington,Washington,WA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5105755,Shayla Gillmer,264,756,Washington,Washington,Washington,Washington,WA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5311758,Sienna Harvey,264,756,Washington,Washington,Washington,Washington,WA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,4894350,Teagan Brown,264,756,Washington,Washington,Washington,Washington,WA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5240188,Yulia Grabovskaia,264,756,Washington,Washington,Washington,Washington,WA,Big Ten,Big Ten Conference,7,24,2025-11-03,2026-02-08
2026,5240915,Emaya Lewis,338,1157,Kennesaw State,Kennesaw State,Kennesaw St.,Georgia,GA,CUSA,Conference USA,11,22,2025-11-04,2026-02-07
