athlete_id,athlete_display_name,team_id,team_name,team_display_name,team_location,athlete_position_name,athlete_position_abbreviation,games_played,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,points,games_started,team_score,opponent_team_score,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,points_per_40,rebounds_per_40,assists_per_40,steals_per_40,blocks_per_40,turnovers_per_40,fg_pct,three_pt_pct,ft_pct,efg_pct,ts_pct,best_ap_rank,is_ap_top25,height_inches,class_year,roster_position,previous_school,is_redshirt,conference,division,team_state,hometown_clean,state_clean,country_clean,year_numeric,is_transfer,team_state_long,is_homestate_transfer,is_hometown_transfer
5178520.0,Sa'lah Hemingway,47,Bison,Howard Bison,Howard,Forward,F,34,648.0,46.0,120.0,6.0,29.0,30.0,43.0,30.0,82.0,112.0,35.0,29.0,8.0,36.0,38.0,128.0,23,66.6,60.4,19.1,3.8,3.3,1.0,0.9,0.2,1.1,7.9,6.9,2.2,1.8,0.5,2.2,38.3,20.7,69.8,40.8,46.1,14.0,True,72.0,Junior,FORWARD,,False,MEAC,I,DC,"SAN BERNARDINO, CA",CA,USA,3.0,False,,False,False
5178529.0,Kaemyn Bekemeier,2623,Lady Bears,Missouri State Lady Bears,Missouri State,Guard,G,36,1254.0,189.0,477.0,67.0,196.0,182.0,216.0,57.0,238.0,295.0,59.0,28.0,1.0,116.0,71.0,627.0,35,65.6,62.1,34.8,17.4,8.2,1.6,0.8,0.0,3.2,20.0,9.4,1.9,0.9,0.0,3.7,39.6,34.2,84.3,46.6,54.8,16.0,True,,,,,False,,,,,,,,False,,False,False
5178531.0,Blake O'Grady,2623,Lady Bears,Missouri State Lady Bears,Missouri State,Forward,F,9,16.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0,66.6,58.1,1.8,0.2,0.3,0.0,0.0,0.0,0.1,5.0,7.5,0.0,0.0,0.0,2.5,50.0,,,50.0,50.0,16.0,True,,,,,False,,,,,,,,False,,False,False
5178532.0,Haven Ford,93,Racers,Murray State Racers,Murray State,Guard,G,35,1089.0,183.0,439.0,62.0,194.0,171.0,195.0,42.0,153.0,195.0,131.0,49.0,8.0,84.0,79.0,599.0,35,85.6,73.9,31.1,17.1,5.6,3.7,1.4,0.2,2.4,22.0,7.2,4.8,1.8,0.3,3.1,41.7,32.0,87.7,48.7,57.1,12.0,True,66.0,Junior,GUARD,,False,MVC,I,KY,"MOREHEAD, KY",KY,USA,3.0,False,,False,False
5178533.0,Destiny Thomas,93,Racers,Murray State Racers,Murray State,Guard,G,26,379.0,21.0,43.0,1.0,9.0,25.0,37.0,31.0,64.0,95.0,18.0,12.0,2.0,15.0,41.0,68.0,0,87.5,72.0,14.6,2.6,3.7,0.7,0.5,0.1,0.6,7.2,10.0,1.9,1.3,0.2,1.6,48.8,11.1,67.6,50.0,57.4,12.0,True,70.0,Junior,GUARD,,False,MVC,I,KY,"PADUCAH, KENTUCKY",KY,USA,3.0,False,,False,False
5178552.0,Julianna Ouimette,2739,Phoenix,Green Bay Phoenix,Green Bay,Guard,G,17,62.0,8.0,17.0,2.0,5.0,6.0,9.0,1.0,13.0,14.0,2.0,3.0,1.0,5.0,3.0,24.0,0,71.4,56.0,3.6,1.4,0.8,0.1,0.2,0.1,0.3,15.5,9.0,1.3,1.9,0.6,3.2,47.1,40.0,66.7,52.9,57.3,13.0,True,70.0,Freshman,GUARD,,True,Horizon,I,WI,"MINOCQUA, WIS",WI,USA,1.0,False,,False,False
5178585.0,Janie Bachmann,107,Crusaders,Holy Cross Crusaders,Holy Cross,Guard,G,33,548.0,66.0,141.0,2.0,7.0,55.0,81.0,42.0,70.0,112.0,23.0,26.0,22.0,40.0,73.0,189.0,3,60.9,57.6,16.6,5.7,3.4,0.7,0.8,0.7,1.2,13.8,8.2,1.7,1.9,1.6,2.9,46.8,28.6,67.9,47.5,53.5,15.0,True,71.0,Junior,GUARD,,False,Patriot,I,MA,"HOLMDEL, NJ",NJ,USA,3.0,False,,False,False
5178586.0,Simone Lewis,107,Crusaders,Holy Cross Crusaders,Holy Cross,Forward,F,22,140.0,14.0,41.0,0.0,0.0,2.0,4.0,13.0,20.0,33.0,7.0,5.0,3.0,7.0,14.0,30.0,0,59.1,56.0,6.4,1.4,1.5,0.3,0.2,0.1,0.3,8.6,9.4,2.0,1.4,0.9,2.0,34.1,,50.0,34.1,35.1,15.0,True,72.0,Junior,FORWARD,,False,Patriot,I,MA,"LANHAM, MD",MD,USA,3.0,False,,False,False
5178587.0,Hannah Griffin,107,Crusaders,Holy Cross Crusaders,Holy Cross,Guard,G,33,696.0,40.0,126.0,18.0,77.0,9.0,13.0,12.0,84.0,96.0,54.0,30.0,7.0,38.0,45.0,107.0,3,60.9,57.6,21.1,3.2,2.9,1.6,0.9,0.2,1.2,6.1,5.5,3.1,1.7,0.4,2.2,31.7,23.4,69.2,38.9,40.6,15.0,True,66.0,Junior,GUARD,,False,Patriot,I,MA,"CONSHOHOCKEN, PA",PA,USA,3.0,False,,False,False
5181804.0,Madelyn Bragg,36,Rams,Colorado State Rams,Colorado State,Forward,F,35,897.0,116.0,220.0,0.0,1.0,54.0,66.0,54.0,97.0,151.0,17.0,17.0,30.0,49.0,85.0,286.0,30,66.4,55.2,25.6,8.2,4.3,0.5,0.5,0.9,1.4,12.8,6.7,0.8,0.8,1.3,2.2,52.7,0.0,81.8,52.7,57.4,12.0,True,,,,,False,,,,,,,,False,,False,False
5194083.0,Madeline Potts,183,Orange,Syracuse Orange,Syracuse,Guard,G,21,201.0,28.0,72.0,18.0,56.0,2.0,3.0,7.0,23.0,30.0,15.0,8.0,2.0,12.0,11.0,76.0,2,75.4,62.9,9.6,3.6,1.4,0.7,0.4,0.1,0.6,15.1,6.0,3.0,1.6,0.4,2.4,38.9,32.1,66.7,51.4,51.8,9.0,True,,Sophomore,GUARD,,False,ACC,I,NY,"DONCASTER, VICTORIA, AUSTRALIA",,AUSTRALIA,2.0,False,New York,False,False
5195636.0,Olivia Martin,150,Blue Devils,Duke Blue Devils,Duke,Guard,G,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,90.0,50.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,20.0,,,,,,3.0,True,66.0,Senior,GUARD,,False,ACC,I,NC,"GAITHERSBURG, MD",MD,USA,4.0,False,North Carolina,False,False
5196144.0,Adhel Tac,2579,Gamecocks,South Carolina Gamecocks,South Carolina,Forward,F,23,260.0,25.0,48.0,0.0,0.0,22.0,41.0,24.0,55.0,79.0,5.0,5.0,18.0,13.0,27.0,72.0,3,88.7,56.4,11.3,3.1,3.4,0.2,0.2,0.8,0.6,11.1,12.2,0.8,0.8,2.8,2.0,52.1,,53.7,52.1,54.5,1.0,True,77.0,Sophomore,FORWARD,,False,SEC,I,SC,"GRAND PRAIRIE, TEXAS",TX,USA,2.0,False,South Carolina,False,False
5197230.0,Kaniya Boyd,2633,Lady Volunteers,Tennessee Lady Volunteers,Tennessee,Guard,G,26,285.0,14.0,41.0,6.0,24.0,8.0,10.0,12.0,21.0,33.0,20.0,16.0,1.0,15.0,28.0,42.0,4,75.3,69.0,11.0,1.6,1.3,0.8,0.6,0.0,0.6,5.9,4.6,2.8,2.2,0.1,2.1,34.1,25.0,80.0,41.5,46.3,8.0,True,69.0,Sophomore,GUARD,,True,SEC,I,TN,"LAS VEGAS, NEV",NV,USA,2.0,False,Tennessee,False,False
5204742.0,Lauren Whittaker,2250,Bulldogs,Gonzaga Bulldogs,Gonzaga,Forward,F,34,896.0,238.0,444.0,33.0,93.0,140.0,177.0,81.0,267.0,348.0,42.0,43.0,13.0,91.0,97.0,649.0,34,74.1,65.0,26.4,19.1,10.2,1.2,1.3,0.4,2.7,29.0,15.5,1.9,1.9,0.6,4.1,53.6,35.5,79.1,57.3,62.2,12.0,True,75.0,Freshman,FORWARD,,True,WCC,I,WA,"CANTERBURY, NEW ZEALAND",,NEW ZEALAND,1.0,False,,False,False
5238275.0,Morgan Miller,228,Tigers,Clemson Tigers,Clemson,Forward,F,9,35.0,6.0,9.0,3.0,4.0,3.0,8.0,5.0,4.0,9.0,0.0,2.0,0.0,1.0,2.0,18.0,0,77.3,50.9,3.9,2.0,1.0,0.0,0.2,0.0,0.1,20.6,10.3,0.0,2.3,0.0,1.1,66.7,75.0,37.5,83.3,71.9,8.0,True,74.0,Sophomore,FORWARD,,False,ACC,I,SC,"ANDOVER, MINN",MN,USA,2.0,False,South Carolina,False,False
5238276.0,Arianna Roberson,150,Blue Devils,Duke Blue Devils,Duke,Center,C,33,592.0,106.0,255.0,16.0,52.0,37.0,62.0,62.0,125.0,187.0,26.0,29.0,42.0,62.0,71.0,265.0,0,74.4,60.3,17.9,8.0,5.7,0.8,0.9,1.3,1.9,17.9,12.6,1.8,2.0,2.8,4.2,41.6,30.8,59.7,44.7,46.9,3.0,True,76.0,Freshman,CENTER,,True,ACC,I,NC,"SAN ANTONIO, TEXAS",TX,USA,1.0,False,North Carolina,False,False
5238277.0,Toby Fournier,150,Blue Devils,Duke Blue Devils,Duke,Forward,F,36,1046.0,242.0,461.0,18.0,54.0,122.0,210.0,99.0,186.0,285.0,44.0,32.0,78.0,80.0,86.0,624.0,36,74.1,59.7,29.1,17.3,7.9,1.2,0.9,2.2,2.2,23.9,10.9,1.7,1.2,3.0,3.1,52.5,33.3,58.1,54.4,56.4,3.0,True,74.0,Sophomore,FORWARD,,False,ACC,I,NC,"TORONTO, ONTARIO",,CANADA,2.0,False,North Carolina,False,False
5238279.0,Raiane Dias Dos Santos,258,Cavaliers,Virginia Cavaliers,Virginia,Guard,G,13,110.0,11.0,35.0,6.0,22.0,2.0,4.0,2.0,5.0,7.0,5.0,4.0,1.0,5.0,6.0,30.0,0,79.5,54.5,8.5,2.3,0.5,0.4,0.3,0.1,0.4,10.9,2.5,1.8,1.5,0.4,1.8,31.4,27.3,50.0,40.0,40.8,10.0,True,69.0,Junior,GUARD,,True,ACC,I,VA,"SAO PAULO, BRAZIL",,BRAZIL,3.0,False,Virginia,False,False
5238283.0,Chazadi Wright,2294,Hawkeyes,Iowa Hawkeyes,Iowa,Guard,G,31,1063.0,124.0,289.0,70.0,159.0,69.0,82.0,18.0,75.0,93.0,138.0,39.0,2.0,63.0,24.0,387.0,31,76.0,65.0,34.3,12.5,3.0,4.5,1.3,0.1,2.0,14.6,3.5,5.2,1.5,0.1,2.4,42.9,44.0,84.1,55.0,59.5,2.0,True,64.0,Sophomore,GUARD,Georgia Tech,False,Big Ten,I,IA,"ATLANTA, GA",GA,USA,2.0,True,Iowa,False,False
5238284.0,Dani Carnegie,61,Lady Bulldogs,Georgia Lady Bulldogs,Georgia,Guard,G,32,1073.0,197.0,461.0,84.0,237.0,90.0,108.0,20.0,148.0,168.0,103.0,45.0,2.0,75.0,53.0,568.0,32,73.6,62.1,33.5,17.8,5.2,3.2,1.4,0.1,2.3,21.2,6.3,3.8,1.7,0.1,2.8,42.7,35.4,83.3,51.8,55.8,7.0,True,69.0,Sophomore,GUARD,Georgia Tech,False,SEC,I,GA,"MOUNT VERNON, NY",NY,USA,2.0,True,Georgia,False,False
5238286.0,Tianna Thompson,145,Rebels,Ole Miss Rebels,Ole Miss,Guard,G,34,503.0,67.0,166.0,37.0,89.0,34.0,36.0,13.0,30.0,43.0,27.0,29.0,3.0,32.0,56.0,205.0,2,75.9,62.2,14.8,6.0,1.3,0.8,0.9,0.1,0.9,16.3,3.4,2.1,2.3,0.2,2.5,40.4,41.6,94.4,51.5,56.4,5.0,True,,Sophomore,GUARD,Georgia Tech,False,SEC,I,MS,"ATLANTA, GA",GA,USA,2.0,True,Mississippi,False,False
5238288.0,Imari Berry,97,Cardinals,Louisville Cardinals,Louisville,Guard,G,37,870.0,148.0,338.0,53.0,143.0,55.0,68.0,47.0,129.0,176.0,100.0,54.0,18.0,52.0,70.0,404.0,3,78.7,61.0,23.5,10.9,4.8,2.7,1.5,0.5,1.4,18.6,8.1,4.6,2.5,0.8,2.4,43.8,37.1,80.9,51.6,54.9,3.0,True,70.0,Sophomore,GUARD,,False,ACC,I,KY,"CLARKSVILLE, TENN",TN,USA,2.0,False,Kentucky,False,False
5238289.0,Mackenly Randolph,97,Cardinals,Louisville Cardinals,Louisville,Forward,F,37,924.0,122.0,230.0,19.0,58.0,51.0,64.0,76.0,130.0,206.0,55.0,37.0,15.0,42.0,77.0,314.0,37,78.7,61.0,25.0,8.5,5.6,1.5,1.0,0.4,1.1,13.6,8.9,2.4,1.6,0.6,1.8,53.0,32.8,79.7,57.2,60.8,3.0,True,,Sophomore,FORWARD,,False,ACC,I,KY,"LOS ANGELES, CALIF",CA,USA,2.0,False,Kentucky,False,False
5238290.0,Rebekah Graves,97,Cardinals,Louisville Cardinals,Louisville,Guard,G,18,100.0,12.0,36.0,5.0,25.0,0.0,0.0,3.0,5.0,8.0,1.0,5.0,0.0,6.0,10.0,29.0,0,85.3,55.8,5.6,1.6,0.4,0.1,0.3,0.0,0.3,11.6,3.2,0.4,2.0,0.0,2.4,33.3,20.0,,40.3,40.3,3.0,True,66.0,Freshman,GUARD,,True,ACC,I,KY,"KELLER, TEXAS",TX,USA,1.0,False,Kentucky,False,False
5238291.0,Anaya Hardy,97,Cardinals,Louisville Cardinals,Louisville,Forward,F,35,399.0,72.0,108.0,0.0,0.0,26.0,68.0,75.0,72.0,147.0,8.0,16.0,11.0,15.0,44.0,170.0,27,79.2,60.3,11.4,4.9,4.2,0.2,0.5,0.3,0.4,17.0,14.7,0.8,1.6,1.1,1.5,66.7,,38.2,66.7,61.6,3.0,True,75.0,Sophomore,FORWARD,,False,ACC,I,KY,"DETROIT, MICH",MI,USA,2.0,False,Kentucky,False,False
5238293.0,Reagan Bender,97,Cardinals,Louisville Cardinals,Louisville,Guard,G,20,214.0,20.0,49.0,13.0,36.0,11.0,17.0,12.0,15.0,27.0,21.0,13.0,3.0,14.0,16.0,64.0,1,84.9,55.8,10.7,3.2,1.4,1.0,0.6,0.2,0.7,12.0,5.0,3.9,2.4,0.6,2.6,40.8,36.1,64.7,54.1,56.7,3.0,True,70.0,Sophomore,GUARD,,False,ACC,I,KY,"LOUISVILLE, KY",KY,USA,2.0,False,Kentucky,False,False
5238294.0,Tajianna Roberts,97,Cardinals,Louisville Cardinals,Louisville,Guard,G,37,1078.0,158.0,406.0,65.0,184.0,43.0,57.0,36.0,53.0,89.0,115.0,50.0,2.0,66.0,43.0,424.0,37,78.7,61.0,29.1,11.5,2.4,3.1,1.4,0.1,1.8,15.7,3.3,4.3,1.9,0.1,2.4,38.9,35.3,75.4,46.9,49.2,3.0,True,70.0,Sophomore,GUARD,,False,ACC,I,KY,"SAN DIEGO, CALIF",CA,USA,2.0,False,Kentucky,False,False
5238298.0,Devyn Quigley,152,Wolfpack,NC State Wolfpack,NC State,Guard,G,29,479.0,49.0,118.0,18.0,62.0,10.0,14.0,17.0,52.0,69.0,20.0,11.0,1.0,23.0,26.0,126.0,6,77.4,66.8,16.5,4.3,2.4,0.7,0.4,0.0,0.8,10.5,5.8,1.7,0.9,0.1,1.9,41.5,29.0,71.4,49.2,50.7,7.0,True,71.0,Sophomore,GUARD,,False,ACC,I,NC,"MANCHESTER, NJ",NJ,USA,2.0,False,North Carolina,False,False
5238299.0,Lorena Awou,152,Wolfpack,NC State Wolfpack,NC State,Center,C,3,24.0,5.0,11.0,0.0,0.0,0.0,3.0,6.0,4.0,10.0,0.0,1.0,2.0,4.0,4.0,10.0,0,65.3,58.0,8.0,3.3,3.3,0.0,0.3,0.7,1.3,16.7,16.7,0.0,1.7,3.3,6.7,45.5,,0.0,45.5,40.6,7.0,True,77.0,Sophomore,CENTER,,False,ACC,I,NC,"EAST MOLINE, ILL",IL,USA,2.0,False,North Carolina,False,False
5238300.0,Zamareya Jones,152,Wolfpack,NC State Wolfpack,NC State,Guard,G,31,1002.0,170.0,404.0,68.0,186.0,54.0,71.0,8.0,93.0,101.0,119.0,38.0,17.0,72.0,63.0,462.0,30,77.1,66.8,32.3,14.9,3.3,3.8,1.2,0.5,2.3,18.4,4.0,4.8,1.5,0.7,2.9,42.1,36.6,76.1,50.5,53.1,7.0,True,67.0,Sophomore,GUARD,,False,ACC,I,NC,"GREENVILLE, NC",NC,USA,2.0,False,North Carolina,False,False
5238301.0,Tilda Trygger,152,Wolfpack,NC State Wolfpack,NC State,Forward,F,30,904.0,131.0,253.0,21.0,62.0,35.0,56.0,81.0,130.0,211.0,35.0,19.0,39.0,40.0,50.0,318.0,30,77.1,67.6,30.1,10.6,7.0,1.2,0.6,1.3,1.3,14.1,9.3,1.5,0.8,1.7,1.8,51.8,33.9,62.5,55.9,57.3,7.0,True,78.0,Sophomore,FORWARD,,False,ACC,I,NC,"STOCKHOLM, SWEDEN",,SWEDEN,2.0,False,North Carolina,False,False
5238302.0,Lanie Grant,153,Tar Heels,North Carolina Tar Heels,North Carolina,Guard,G,34,986.0,124.0,282.0,72.0,172.0,48.0,59.0,8.0,57.0,65.0,77.0,19.0,4.0,61.0,50.0,368.0,29,73.6,59.1,29.0,10.8,1.9,2.3,0.6,0.1,1.8,14.9,2.6,3.1,0.8,0.2,2.5,44.0,41.9,81.4,56.7,59.7,4.0,True,69.0,Sophomore,GUARD,,False,ACC,I,NC,"MIDLOTHIAN, VA",VA,USA,2.0,False,North Carolina,False,False
5238303.0,Jordan Zubich,153,Tar Heels,North Carolina Tar Heels,North Carolina,Guard,G,17,115.0,11.0,34.0,10.0,31.0,3.0,4.0,1.0,5.0,6.0,3.0,2.0,0.0,6.0,11.0,35.0,0,84.2,50.8,6.8,2.1,0.4,0.2,0.1,0.0,0.4,12.2,2.1,1.0,0.7,0.0,2.1,32.4,32.3,75.0,47.1,48.9,4.0,True,71.0,Sophomore,GUARD,,False,ACC,I,NC,"MOUNTAIN IRON, MINN",MN,USA,2.0,False,North Carolina,False,False
5238304.0,Blanca Thomas,153,Tar Heels,North Carolina Tar Heels,North Carolina,Center,C,20,138.0,16.0,35.0,1.0,1.0,1.0,5.0,12.0,25.0,37.0,9.0,1.0,4.0,13.0,18.0,34.0,0,75.0,59.2,6.9,1.7,1.8,0.4,0.0,0.2,0.6,9.9,10.7,2.6,0.3,1.2,3.8,45.7,100.0,20.0,47.1,45.7,4.0,True,77.0,Sophomore,CENTER,,False,ACC,I,NC,"CHARLOTTE, NC",NC,USA,2.0,False,North Carolina,False,False
5238305.0,Kate Koval,99,Tigers,LSU Tigers,LSU,Forward,F,35,582.0,108.0,193.0,0.0,0.0,76.0,101.0,93.0,126.0,219.0,15.0,37.0,43.0,46.0,55.0,292.0,17,95.0,61.1,16.6,8.3,6.3,0.4,1.1,1.2,1.3,20.1,15.1,1.0,2.5,3.0,3.2,56.0,,75.2,56.0,61.5,2.0,True,77.0,Sophomore,FORWARD,Notre Dame,False,SEC,I,LA,"KYIV, UKRAINE",,UKRAINE,2.0,True,Louisiana,False,False
5238312.0,Keira Scott,183,Orange,Syracuse Orange,Syracuse,Forward,F,29,269.0,33.0,87.0,1.0,5.0,11.0,18.0,15.0,31.0,46.0,11.0,9.0,7.0,14.0,21.0,78.0,1,73.7,63.8,9.3,2.7,1.6,0.4,0.3,0.2,0.5,11.6,6.8,1.6,1.3,1.0,2.1,37.9,20.0,61.1,38.5,41.1,9.0,True,73.0,Sophomore,FORWARD,,False,ACC,I,NY,"FALLS CHURCH, VA",VA,USA,2.0,False,New York,False,False
5238313.0,Olivia Schmitt,183,Orange,Syracuse Orange,Syracuse,Guard,G,28,337.0,17.0,64.0,16.0,51.0,3.0,4.0,5.0,10.0,15.0,46.0,21.0,0.0,14.0,19.0,53.0,1,74.3,65.7,12.0,1.9,0.5,1.6,0.8,0.0,0.5,6.3,1.8,5.5,2.5,0.0,1.7,26.6,31.4,75.0,39.1,40.3,9.0,True,65.0,Sophomore,GUARD,,False,ACC,I,NY,"STATEN ISLAND, NY",NY,USA,2.0,False,New York,False,False
5238314.0,Shy Hawkins,183,Orange,Syracuse Orange,Syracuse,Guard,G,32,507.0,64.0,156.0,1.0,1.0,43.0,63.0,39.0,32.0,71.0,27.0,22.0,6.0,39.0,33.0,172.0,17,73.6,64.5,15.8,5.4,2.2,0.8,0.7,0.2,1.2,13.6,5.6,2.1,1.7,0.5,3.1,41.0,100.0,68.3,41.3,46.8,9.0,True,74.0,Sophomore,WING,,False,ACC,I,NY,"MASTIC BEACH, NY",NY,USA,2.0,False,New York,False,False
5238318.0,Breona Hurd,258,Cavaliers,Virginia Cavaliers,Virginia,Forward,F,23,271.0,28.0,62.0,6.0,23.0,21.0,31.0,19.0,16.0,35.0,7.0,8.0,14.0,18.0,22.0,83.0,1,71.8,64.8,11.8,3.6,1.5,0.3,0.3,0.6,0.8,12.3,5.2,1.0,1.2,2.1,2.7,45.2,26.1,67.7,50.0,54.9,10.0,True,74.0,Sophomore,FORWARD,,False,ACC,I,VA,"WAYNESVILLE, MO",MO,USA,2.0,False,Virginia,False,False
5238319.0,Leila Wells,259,Hokies,Virginia Tech Hokies,Virginia Tech,Guard,G,33,520.0,43.0,130.0,13.0,52.0,15.0,27.0,28.0,32.0,60.0,34.0,15.0,8.0,26.0,38.0,114.0,17,72.5,61.5,15.8,3.5,1.8,1.0,0.5,0.2,0.8,8.8,4.6,2.6,1.2,0.6,2.0,33.1,25.0,55.6,38.1,40.2,9.0,True,69.0,Sophomore,GUARD,,False,ACC,I,VA,"CHELSEA, MICH",MI,USA,2.0,False,Virginia,False,False
5238322.0,Kayl Petersen,259,Hokies,Virginia Tech Hokies,Virginia Tech,Forward,F,32,342.0,25.0,70.0,3.0,19.0,18.0,21.0,33.0,58.0,91.0,18.0,13.0,12.0,20.0,39.0,71.0,1,72.3,61.7,10.7,2.2,2.8,0.6,0.4,0.4,0.6,8.3,10.6,2.1,1.5,1.4,2.3,35.7,15.8,85.7,37.9,44.8,9.0,True,72.0,Sophomore,FORWARD,,False,ACC,I,VA,"WAUPUN, WISC",WI,USA,2.0,False,Virginia,False,False
5239058.0,Eris Lester,333,Crimson Tide,Alabama Crimson Tide,Alabama,Guard,G,5,37.0,6.0,13.0,0.0,2.0,2.0,6.0,2.0,6.0,8.0,2.0,3.0,1.0,6.0,3.0,14.0,0,76.4,46.8,7.4,2.8,1.6,0.4,0.6,0.2,1.2,15.1,8.6,2.2,3.2,1.1,6.5,46.2,0.0,33.3,46.2,44.8,6.0,True,71.0,Sophomore,GUARD,,False,SEC,I,AL,"JACKSONVILLE, FLA",FL,USA,2.0,False,Alabama,False,False
5239059.0,Leah Brooks,333,Crimson Tide,Alabama Crimson Tide,Alabama,Guard,G,13,63.0,5.0,11.0,0.0,4.0,0.0,0.0,5.0,8.0,13.0,2.0,1.0,1.0,4.0,2.0,10.0,0,73.3,60.2,4.8,0.8,1.0,0.2,0.1,0.1,0.3,6.3,8.3,1.3,0.6,0.6,2.5,45.5,0.0,,45.5,45.5,6.0,True,75.0,Sophomore,GUARD,,False,SEC,I,AL,"TONEY, ALA",AL,USA,2.0,False,Alabama,False,False
5239062.0,Vera Ojenuwa,61,Lady Bulldogs,Georgia Lady Bulldogs,Georgia,Forward,F,32,364.0,39.0,79.0,0.0,3.0,17.0,28.0,21.0,44.0,65.0,5.0,7.0,4.0,30.0,63.0,95.0,16,73.6,62.1,11.4,3.0,2.0,0.2,0.2,0.1,0.9,10.4,7.1,0.5,0.8,0.4,3.3,49.4,0.0,60.7,49.4,52.0,7.0,True,76.0,Junior,FORWARD,,False,SEC,I,GA,"DELTA STATE, NIGERIA",,NIGERIA,3.0,False,Georgia,False,False
5239069.0,Kylee Kitts,194,Buckeyes,Ohio State Buckeyes,Ohio State,Guard,G,30,591.0,80.0,185.0,13.0,39.0,48.0,60.0,72.0,97.0,169.0,28.0,19.0,21.0,50.0,70.0,221.0,19,81.7,65.8,19.7,7.4,5.6,0.9,0.6,0.7,1.7,15.0,11.4,1.9,1.3,1.4,3.4,43.2,33.3,80.0,46.8,52.3,3.0,True,76.0,Freshman,GUARD,Florida,True,Big Ten,I,OH,"OVIEDO, FLA",FL,USA,1.0,True,Ohio,False,False
5239073.0,Trinity Turner,61,Lady Bulldogs,Georgia Lady Bulldogs,Georgia,Guard,G,32,1066.0,135.0,344.0,31.0,114.0,47.0,64.0,16.0,145.0,161.0,150.0,54.0,5.0,93.0,59.0,348.0,32,73.6,62.1,33.3,10.9,5.0,4.7,1.7,0.2,2.9,13.1,6.0,5.6,2.0,0.2,3.5,39.2,27.2,73.4,43.8,46.8,7.0,True,66.0,Sophomore,GUARD,,False,SEC,I,GA,"ORLANDO, FLA",FL,USA,2.0,False,Georgia,False,False
5239076.0,Mia Woolfolk,61,Lady Bulldogs,Georgia Lady Bulldogs,Georgia,Forward,F,30,694.0,160.0,266.0,0.0,0.0,96.0,133.0,57.0,105.0,162.0,24.0,35.0,12.0,50.0,92.0,416.0,29,74.3,62.1,23.1,13.9,5.4,0.8,1.2,0.4,1.7,24.0,9.3,1.4,2.0,0.7,2.9,60.2,,72.2,60.2,64.1,7.0,True,75.0,Sophomore,FORWARD,,False,SEC,I,GA,"MIDLOTHIAN, VA",VA,USA,2.0,False,Georgia,False,False
5239077.0,Lexi Blue,96,Wildcats,Kentucky Wildcats,Kentucky,Guard,G,28,302.0,20.0,66.0,16.0,53.0,3.0,8.0,10.0,17.0,27.0,12.0,4.0,1.0,10.0,20.0,59.0,0,77.3,59.4,10.8,2.1,1.0,0.4,0.1,0.0,0.4,7.8,3.6,1.6,0.5,0.1,1.3,30.3,30.2,37.5,42.4,42.4,5.0,True,74.0,Sophomore,GUARD,,False,SEC,I,KY,"ORLANDO, FLA",FL,USA,2.0,False,Kentucky,False,False
5239079.0,Clara Silva,2628,Horned Frogs,TCU Horned Frogs,TCU,Center,C,38,911.0,154.0,260.0,0.0,0.0,35.0,62.0,99.0,182.0,281.0,50.0,21.0,67.0,53.0,79.0,343.0,38,76.8,56.9,24.0,9.0,7.4,1.3,0.6,1.8,1.4,15.1,12.3,2.2,0.9,2.9,2.3,59.2,,56.5,59.2,59.7,3.0,True,79.0,Sophomore,CENTER,Kentucky,False,Big 12,I,TX,"FARO, PORTUGAL",,PORTUGAL,2.0,True,Texas,False,False
5239080.0,Amelia Hassett,96,Wildcats,Kentucky Wildcats,Kentucky,Forward,F,36,1174.0,124.0,312.0,99.0,274.0,30.0,35.0,41.0,148.0,189.0,56.0,29.0,48.0,42.0,78.0,377.0,36,74.9,60.9,32.6,10.5,5.2,1.6,0.8,1.3,1.2,12.8,6.4,1.9,1.0,1.6,1.4,39.7,36.1,85.7,55.6,57.6,5.0,True,76.0,Senior,FORWARD,Eastern Florida State College,False,SEC,I,KY,"ALBURY, NEW SOUTH WALES, AUSTRALIA",,AUSTRALIA,4.0,True,Kentucky,False,False
5239081.0,Jada Richard,99,Tigers,LSU Tigers,LSU,Guard,G,35,918.0,116.0,259.0,31.0,76.0,70.0,79.0,8.0,88.0,96.0,117.0,47.0,4.0,56.0,61.0,333.0,34,95.0,61.1,26.2,9.5,2.7,3.3,1.3,0.1,1.6,14.5,4.2,5.1,2.0,0.2,2.4,44.8,40.8,88.6,50.8,56.7,2.0,True,67.0,Sophomore,GUARD,,False,SEC,I,LA,"OPELOUSAS, LA",LA,USA,2.0,False,Louisiana,False,False
